config,mode,T_kv,B,pipeline,latency_ms,tokens_per_sec
llama31_8b,decode,32768,2,P1,3.1907,626.8
llama31_8b,decode,32768,2,P3,1.5743,1270.4
llama31_8b,decode,32768,2,P5,1.5722,1272.1
llama31_8b,decode,32768,4,P0,2.9737,1345.1
llama31_8b,decode,32768,4,P1,6.2335,641.7
llama31_8b,decode,32768,4,P3,1.5702,2547.4
llama31_8b,decode,32768,4,P5,1.5695,2548.6
llama31_8b,decode,32768,8,P0,6.0499,1322.3
llama31_8b,decode,32768,8,P1,12.5282,638.6
llama31_8b,decode,32768,8,P3,1.7883,4473.5
llama31_8b,decode,32768,8,P5,1.7881,4474.1
llama31_8b,decode,32768,16,P0,12.1296,1319.1
llama31_8b,decode,32768,16,P1,24.9428,641.5
llama31_8b,decode,32768,16,P3,3.5426,4516.5
llama31_8b,decode,32768,16,P5,3.5275,4535.8
llama31_8b,decode,32768,32,P0,24.2547,1319.3
llama31_8b,decode,32768,32,P1,49.7671,643.0
llama31_8b,decode,32768,32,P3,6.9844,4581.7
llama31_8b,decode,32768,32,P5,6.9767,4586.7
llama31_8b,decode,32768,64,P0,48.9013,1308.8
llama31_8b,decode,32768,64,P1,99.3194,644.4
llama31_8b,decode,32768,64,P3,13.9222,4597.0
llama31_8b,decode,32768,64,P5,13.9222,4597.0
llama31_8b,decode,65536,1,P0,1.6527,605.1
llama31_8b,decode,65536,1,P1,3.4745,287.8
llama31_8b,decode,65536,1,P3,3.1602,316.4
llama31_8b,decode,65536,1,P5,3.1004,322.5
llama31_8b,decode,65536,2,P0,3.0421,657.4
llama31_8b,decode,65536,2,P1,6.3138,316.8
llama31_8b,decode,65536,2,P3,3.0947,646.3
llama31_8b,decode,65536,2,P5,3.0858,648.1
llama31_8b,decode,65536,4,P0,6.0192,664.5
llama31_8b,decode,65536,4,P1,12.4613,321.0
llama31_8b,decode,65536,4,P3,3.0869,1295.8
llama31_8b,decode,65536,4,P5,3.0925,1293.5
llama31_8b,decode,65536,8,P0,12.3475,647.9
llama31_8b,decode,65536,8,P1,25.0427,319.5
llama31_8b,decode,65536,8,P3,3.5057,2282.0
llama31_8b,decode,65536,8,P5,3.5089,2279.9
llama31_8b,decode,65536,16,P0,24.8477,643.9
llama31_8b,decode,65536,16,P1,50.3403,317.8
llama31_8b,decode,65536,16,P3,6.995,2287.3
llama31_8b,decode,65536,16,P5,6.9969,2286.7
llama31_8b,decode,65536,32,P0,50.0642,639.2
llama31_8b,decode,65536,32,P1,100.4736,318.5
llama31_8b,decode,65536,32,P3,13.8795,2305.6
llama31_8b,decode,65536,32,P5,13.8686,2307.4
llama31_8b,decode,131072,1,P0,3.7658,265.5
llama31_8b,decode,131072,1,P1,6.9707,143.5
llama31_8b,decode,131072,1,P3,6.1278,163.2
llama31_8b,decode,131072,1,P5,6.1297,163.1
llama31_8b,decode,131072,2,P0,6.8669,291.3
llama31_8b,decode,131072,2,P1,13.3103,150.3
llama31_8b,decode,131072,2,P3,6.1219,326.7
llama31_8b,decode,131072,2,P5,6.1272,326.4
llama31_8b,decode,131072,4,P0,13.6926,292.1
llama31_8b,decode,131072,4,P1,26.4272,151.4
llama31_8b,decode,131072,4,P3,6.1082,654.9
llama31_8b,decode,131072,4,P5,6.1139,654.2
llama31_8b,decode,131072,8,P0,28.1447,284.2
llama31_8b,decode,131072,8,P1,53.4952,149.5
llama31_8b,decode,131072,8,P3,7.0348,1137.2
llama31_8b,decode,131072,8,P5,7.0214,1139.4
llama31_8b,decode,131072,16,P0,56.4841,283.3
llama31_8b,decode,131072,16,P1,107.418,149.0
llama31_8b,decode,131072,16,P3,13.9136,1150.0
llama31_8b,decode,131072,16,P5,13.9005,1151.0
nemotron3_nano,decode,2048,1,P0,0.0728,13737.7
nemotron3_nano,decode,2048,1,P1,0.2807,3562.3
nemotron3_nano,decode,2048,1,P3,0.1128,8866.2
nemotron3_nano,decode,2048,1,P5,0.111,9007.5
nemotron3_nano,decode,2048,2,P0,0.1241,16115.0
nemotron3_nano,decode,2048,2,P1,0.3343,5982.2
nemotron3_nano,decode,2048,2,P3,0.1133,17658.8
nemotron3_nano,decode,2048,2,P5,0.1116,17925.9
nemotron3_nano,decode,2048,4,P0,0.2175,18389.1
nemotron3_nano,decode,2048,4,P1,0.4283,9338.2
nemotron3_nano,decode,2048,4,P3,0.1131,35360.7
nemotron3_nano,decode,2048,4,P5,0.1116,35852.6
nemotron3_nano,decode,2048,8,P0,0.3988,20059.5
nemotron3_nano,decode,2048,8,P1,0.6146,13015.6
nemotron3_nano,decode,2048,8,P3,0.1297,61667.5
nemotron3_nano,decode,2048,8,P5,0.1285,62258.7
nemotron3_nano,decode,2048,16,P0,0.7644,20932.5
nemotron3_nano,decode,2048,16,P1,1.0049,15921.5
nemotron3_nano,decode,2048,16,P3,0.2252,71051.7
nemotron3_nano,decode,2048,16,P5,0.2231,71728.9
nemotron3_nano,decode,2048,32,P0,1.482,21592.0
nemotron3_nano,decode,2048,32,P1,1.924,16631.7
nemotron3_nano,decode,2048,32,P3,0.4098,78079.2
nemotron3_nano,decode,2048,32,P5,0.4096,78132.2
nemotron3_nano,decode,2048,64,P0,2.9228,21896.5
nemotron3_nano,decode,2048,64,P1,3.7917,16879.2
nemotron3_nano,decode,2048,64,P3,0.8765,73020.6
nemotron3_nano,decode,2048,64,P5,0.8716,73424.4
nemotron3_nano,decode,2048,128,P0,5.8348,21937.4
nemotron3_nano,decode,2048,128,P1,7.5085,17047.3
nemotron3_nano,decode,2048,128,P3,1.7015,75227.2
nemotron3_nano,decode,2048,128,P5,1.6986,75355.8
nemotron3_nano,decode,4096,1,P0,0.1225,8160.7
nemotron3_nano,decode,4096,1,P1,0.3308,3022.8
nemotron3_nano,decode,4096,1,P3,0.1919,5212.0
nemotron3_nano,decode,4096,1,P5,0.1934,5171.7
nemotron3_nano,decode,4096,2,P0,0.2156,9275.3
nemotron3_nano,decode,4096,2,P1,0.4258,4696.6
nemotron3_nano,decode,4096,2,P3,0.1928,10376.1
nemotron3_nano,decode,4096,2,P5,0.1904,10501.5
nemotron3_nano,decode,4096,4,P0,0.3906,10240.9
nemotron3_nano,decode,4096,4,P1,0.6081,6578.0
nemotron3_nano,decode,4096,4,P3,0.1937,20652.0
nemotron3_nano,decode,4096,4,P5,0.1918,20850.5
nemotron3_nano,decode,4096,8,P0,0.7615,10505.4
nemotron3_nano,decode,4096,8,P1,1.0101,7920.0
nemotron3_nano,decode,4096,8,P3,0.2244,35645.8
nemotron3_nano,decode,4096,8,P5,0.2241,35702.8
nemotron3_nano,decode,4096,16,P0,1.4724,10866.7
nemotron3_nano,decode,4096,16,P1,1.9144,8357.7
nemotron3_nano,decode,4096,16,P3,0.4093,39090.5
nemotron3_nano,decode,4096,16,P5,0.4062,39385.7
nemotron3_nano,decode,4096,32,P0,2.9021,11026.6
nemotron3_nano,decode,4096,32,P1,3.7697,8488.6
nemotron3_nano,decode,4096,32,P3,0.8778,36453.7
nemotron3_nano,decode,4096,32,P5,0.8815,36302.1
nemotron3_nano,decode,4096,64,P0,5.7975,11039.2
nemotron3_nano,decode,4096,64,P1,7.4603,8578.7
nemotron3_nano,decode,4096,64,P3,1.7115,37394.1
nemotron3_nano,decode,4096,64,P5,1.7078,37475.6
nemotron3_nano,decode,4096,128,P0,11.5648,11068.0
nemotron3_nano,decode,4096,128,P1,14.8071,8644.5
nemotron3_nano,decode,4096,128,P3,3.3387,38338.5
nemotron3_nano,decode,4096,128,P5,3.338,38346.6
nemotron3_nano,decode,8192,1,P0,0.215,4651.2
nemotron3_nano,decode,8192,1,P1,0.4293,2329.3
nemotron3_nano,decode,8192,1,P3,0.3545,2820.9
nemotron3_nano,decode,8192,1,P5,0.3494,2862.5
nemotron3_nano,decode,8192,2,P0,0.3894,5136.3
nemotron3_nano,decode,8192,2,P1,0.6055,3303.3
nemotron3_nano,decode,8192,2,P3,0.3509,5698.8
nemotron3_nano,decode,8192,2,P5,0.3495,5723.2
nemotron3_nano,decode,8192,4,P0,0.7382,5418.6
nemotron3_nano,decode,8192,4,P1,0.9771,4093.9
nemotron3_nano,decode,8192,4,P3,0.3494,11448.3
nemotron3_nano,decode,8192,4,P5,0.3483,11484.0
nemotron3_nano,decode,8192,8,P0,1.4748,5424.6
nemotron3_nano,decode,8192,8,P1,1.9213,4163.9
nemotron3_nano,decode,8192,8,P3,0.4131,19365.4
nemotron3_nano,decode,8192,8,P5,0.4069,19660.1
nemotron3_nano,decode,8192,16,P0,2.8926,5531.3
nemotron3_nano,decode,8192,16,P1,3.7637,4251.1
nemotron3_nano,decode,8192,16,P3,0.8853,18073.9
nemotron3_nano,decode,8192,16,P5,0.8891,17995.9
nemotron3_nano,decode,8192,32,P0,5.7572,5558.3
nemotron3_nano,decode,8192,32,P1,7.4252,4309.6
nemotron3_nano,decode,8192,32,P3,1.7312,18483.9
nemotron3_nano,decode,8192,32,P5,1.7291,18506.9
nemotron3_nano,decode,8192,64,P0,11.5375,5547.1
nemotron3_nano,decode,8192,64,P1,14.7737,4332.0
nemotron3_nano,decode,8192,64,P3,3.3771,18951.3
nemotron3_nano,decode,8192,64,P5,3.3621,19035.6
nemotron3_nano,decode,8192,128,P0,23.0799,5546.0
nemotron3_nano,decode,8192,128,P1,29.4562,4345.4
nemotron3_nano,decode,8192,128,P3,6.6448,19263.2
nemotron3_nano,decode,8192,128,P5,6.6433,19267.4
nemotron3_nano,decode,16384,1,P0,0.41,2439.1
nemotron3_nano,decode,16384,1,P1,0.6177,1618.8
nemotron3_nano,decode,16384,1,P3,0.6672,1498.9
nemotron3_nano,decode,16384,1,P5,0.6656,1502.3
nemotron3_nano,decode,16384,2,P0,0.7413,2697.9
nemotron3_nano,decode,16384,2,P1,0.9842,2032.2
nemotron3_nano,decode,16384,2,P3,0.6679,2994.6
nemotron3_nano,decode,16384,2,P5,0.6675,2996.4
nemotron3_nano,decode,16384,4,P0,1.4368,2783.9
nemotron3_nano,decode,16384,4,P1,1.8802,2127.5
nemotron3_nano,decode,16384,4,P3,0.6684,5984.1
nemotron3_nano,decode,16384,4,P5,0.6684,5984.7
nemotron3_nano,decode,16384,8,P0,2.8979,2760.6
nemotron3_nano,decode,16384,8,P1,3.7668,2123.8
nemotron3_nano,decode,16384,8,P3,0.9069,8821.6
nemotron3_nano,decode,16384,8,P5,0.9068,8822.6
nemotron3_nano,decode,16384,16,P0,5.7613,2777.2
nemotron3_nano,decode,16384,16,P1,7.4551,2146.2
nemotron3_nano,decode,16384,16,P3,1.7436,9176.4
nemotron3_nano,decode,16384,16,P5,1.7369,9211.9
nemotron3_nano,decode,16384,32,P0,11.5557,2769.2
nemotron3_nano,decode,16384,32,P1,14.7999,2162.2
nemotron3_nano,decode,16384,32,P3,3.4153,9369.5
nemotron3_nano,decode,16384,32,P5,3.4217,9352.1
nemotron3_nano,decode,16384,64,P0,23.1128,2769.0
nemotron3_nano,decode,16384,64,P1,29.4826,2170.8
nemotron3_nano,decode,16384,64,P3,6.72,9523.8
nemotron3_nano,decode,16384,64,P5,6.7043,9546.2
nemotron3_nano,decode,16384,128,P0,46.7184,2739.8
nemotron3_nano,decode,16384,128,P1,59.2164,2161.6
nemotron3_nano,decode,16384,128,P3,13.2743,9642.7
nemotron3_nano,decode,16384,128,P5,13.2779,9640.1
nemotron3_nano,decode,32768,1,P0,0.7859,1272.5
nemotron3_nano,decode,32768,1,P1,1.0357,965.6
nemotron3_nano,decode,32768,1,P3,1.2962,771.5
nemotron3_nano,decode,32768,1,P5,1.2991,769.7
nemotron3_nano,decode,32768,2,P0,1.4409,1388.0
nemotron3_nano,decode,32768,2,P1,1.8864,1060.2
nemotron3_nano,decode,32768,2,P3,1.299,1539.6
nemotron3_nano,decode,32768,2,P5,1.2984,1540.4
nemotron3_nano,decode,32768,4,P0,2.8259,1415.5
nemotron3_nano,decode,32768,4,P1,3.7067,1079.1
nemotron3_nano,decode,32768,4,P3,1.5498,2581.0
nemotron3_nano,decode,32768,4,P5,1.5495,2581.5
nemotron3_nano,decode,32768,8,P0,5.781,1383.8
nemotron3_nano,decode,32768,8,P1,7.4633,1071.9
nemotron3_nano,decode,32768,8,P3,1.7909,4467.1
nemotron3_nano,decode,32768,8,P5,1.7855,4480.6
nemotron3_nano,decode,32768,16,P0,11.5392,1386.6
nemotron3_nano,decode,32768,16,P1,14.8393,1078.2
nemotron3_nano,decode,32768,16,P3,3.4413,4649.5
nemotron3_nano,decode,32768,16,P5,3.4706,4610.1
nemotron3_nano,decode,32768,32,P0,23.2002,1379.3
nemotron3_nano,decode,32768,32,P1,29.5898,1081.5
nemotron3_nano,decode,32768,32,P3,6.7841,4716.9
nemotron3_nano,decode,32768,32,P5,6.7235,4759.5
nemotron3_nano,decode,32768,64,P0,46.6811,1371.0
nemotron3_nano,decode,32768,64,P1,59.9827,1067.0
nemotron3_nano,decode,32768,64,P3,13.4402,4761.8
nemotron3_nano,decode,32768,64,P5,13.4446,4760.3
nemotron3_nano,decode,65536,1,P0,1.5929,627.8
nemotron3_nano,decode,65536,1,P1,2.0748,482.0
nemotron3_nano,decode,65536,1,P3,2.539,393.9
nemotron3_nano,decode,65536,1,P5,2.5327,394.8
nemotron3_nano,decode,65536,2,P0,2.9216,684.6
nemotron3_nano,decode,65536,2,P1,3.7956,526.9
nemotron3_nano,decode,65536,2,P3,3.0733,650.8
nemotron3_nano,decode,65536,2,P5,3.0671,652.1
nemotron3_nano,decode,65536,4,P0,5.8017,689.5
nemotron3_nano,decode,65536,4,P1,7.4752,535.1
nemotron3_nano,decode,65536,4,P3,3.0895,1294.7
nemotron3_nano,decode,65536,4,P5,3.0941,1292.8
nemotron3_nano,decode,65536,8,P0,11.9124,671.6
nemotron3_nano,decode,65536,8,P1,15.0516,531.5
nemotron3_nano,decode,65536,8,P3,3.4678,2307.0
nemotron3_nano,decode,65536,8,P5,3.5317,2265.2
nemotron3_nano,decode,65536,16,P0,23.9728,667.4
nemotron3_nano,decode,65536,16,P1,30.359,527.0
nemotron3_nano,decode,65536,16,P3,6.8309,2342.3
nemotron3_nano,decode,65536,16,P5,6.7747,2361.7
nemotron3_nano,decode,65536,32,P0,48.4502,660.5
nemotron3_nano,decode,65536,32,P1,60.8568,525.8
nemotron3_nano,decode,65536,32,P3,13.5003,2370.3
nemotron3_nano,decode,65536,32,P5,13.4759,2374.6
nemotron3_nano,decode,131072,1,P0,3.7636,265.7
nemotron3_nano,decode,131072,1,P1,4.3431,230.3
nemotron3_nano,decode,131072,1,P3,5.9901,166.9
nemotron3_nano,decode,131072,1,P5,5.9905,166.9
nemotron3_nano,decode,131072,2,P0,6.8655,291.3
nemotron3_nano,decode,131072,2,P1,8.5337,234.4
nemotron3_nano,decode,131072,2,P3,6.0888,328.5
nemotron3_nano,decode,131072,2,P5,6.0836,328.8
nemotron3_nano,decode,131072,4,P0,13.6963,292.1
nemotron3_nano,decode,131072,4,P1,16.9159,236.5
nemotron3_nano,decode,131072,4,P3,6.1019,655.5
nemotron3_nano,decode,131072,4,P5,6.1032,655.4
nemotron3_nano,decode,131072,8,P0,28.1623,284.1
nemotron3_nano,decode,131072,8,P1,34.5491,231.6
nemotron3_nano,decode,131072,8,P3,7.0048,1142.1
nemotron3_nano,decode,131072,8,P5,6.9901,1144.5
nemotron3_nano,decode,131072,16,P0,56.4979,283.2
nemotron3_nano,decode,131072,16,P1,69.1344,231.4
nemotron3_nano,decode,131072,16,P3,13.7246,1165.8
nemotron3_nano,decode,131072,16,P5,13.604,1176.1
deepseek_mla,decode,2048,1,P0,0.0544,18396.6
deepseek_mla,decode,2048,1,P1,0.275,3637.0
deepseek_mla,decode,2048,1,P3,0.112,8925.4
deepseek_mla,decode,2048,1,P5,0.1124,8893.3
deepseek_mla,decode,2048,2,P0,0.0733,27268.8
deepseek_mla,decode,2048,2,P1,0.2803,7134.9
deepseek_mla,decode,2048,2,P3,0.1163,17202.2
deepseek_mla,decode,2048,2,P5,0.114,17549.7
deepseek_mla,decode,2048,4,P0,0.125,32007.2
deepseek_mla,decode,2048,4,P1,0.3282,12186.3
deepseek_mla,decode,2048,4,P3,0.1167,34264.1
deepseek_mla,decode,2048,4,P5,0.1119,35742.4
deepseek_mla,decode,2048,8,P0,0.2136,37449.3
deepseek_mla,decode,2048,8,P1,0.4258,18789.7
deepseek_mla,decode,2048,8,P3,0.1158,69058.3
deepseek_mla,decode,2048,8,P5,0.1115,71752.6
deepseek_mla,decode,2048,16,P0,0.3986,40143.3
deepseek_mla,decode,2048,16,P1,0.6134,26085.1
deepseek_mla,decode,2048,16,P3,0.1306,122504.0
deepseek_mla,decode,2048,16,P5,0.1299,123188.7
deepseek_mla,decode,2048,32,P0,0.766,41776.2
deepseek_mla,decode,2048,32,P1,1.0037,31882.6
deepseek_mla,decode,2048,32,P3,0.228,140339.7
deepseek_mla,decode,2048,32,P5,0.2231,143461.6
deepseek_mla,decode,4096,1,P0,0.066,15161.2
deepseek_mla,decode,4096,1,P1,0.2788,3586.7
deepseek_mla,decode,4096,1,P3,0.194,5154.1
deepseek_mla,decode,4096,1,P5,0.1909,5238.5
deepseek_mla,decode,4096,2,P0,0.1223,16359.6
deepseek_mla,decode,4096,2,P1,0.3329,6007.0
deepseek_mla,decode,4096,2,P3,0.1937,10325.8
deepseek_mla,decode,4096,2,P5,0.1919,10424.0
deepseek_mla,decode,4096,4,P0,0.2128,18798.7
deepseek_mla,decode,4096,4,P1,0.4287,9331.3
deepseek_mla,decode,4096,4,P3,0.1936,20661.3
deepseek_mla,decode,4096,4,P5,0.1962,20392.1
deepseek_mla,decode,4096,8,P0,0.3887,20583.6
deepseek_mla,decode,4096,8,P1,0.6132,13047.1
deepseek_mla,decode,4096,8,P3,0.1955,40919.0
deepseek_mla,decode,4096,8,P5,0.1939,41264.7
deepseek_mla,decode,4096,16,P0,0.7609,21027.4
deepseek_mla,decode,4096,16,P1,0.9997,16005.6
deepseek_mla,decode,4096,16,P3,0.2241,71389.6
deepseek_mla,decode,4096,16,P5,0.2245,71268.2
deepseek_mla,decode,4096,32,P0,1.4825,21585.8
deepseek_mla,decode,4096,32,P1,1.9242,16630.5
deepseek_mla,decode,4096,32,P3,0.4079,78445.5
deepseek_mla,decode,4096,32,P5,0.4077,78480.6
deepseek_mla,decode,8192,1,P0,0.1094,9141.8
deepseek_mla,decode,8192,1,P1,0.3154,3170.7
deepseek_mla,decode,8192,1,P3,0.3492,2863.7
deepseek_mla,decode,8192,1,P5,0.3472,2880.4
deepseek_mla,decode,8192,2,P0,0.2139,9349.4
deepseek_mla,decode,8192,2,P1,0.4287,4665.7
deepseek_mla,decode,8192,2,P3,0.3507,5702.1
deepseek_mla,decode,8192,2,P5,0.3487,5735.1
deepseek_mla,decode,8192,4,P0,0.3873,10327.5
deepseek_mla,decode,8192,4,P1,0.604,6622.3
deepseek_mla,decode,8192,4,P3,0.3545,11284.1
deepseek_mla,decode,8192,4,P5,0.3495,11444.5
deepseek_mla,decode,8192,8,P0,0.7332,10910.7
deepseek_mla,decode,8192,8,P1,0.9737,8215.7
deepseek_mla,decode,8192,8,P3,0.3509,22800.6
deepseek_mla,decode,8192,8,P5,0.3505,22824.0
deepseek_mla,decode,8192,16,P0,1.4698,10886.2
deepseek_mla,decode,8192,16,P1,1.9092,8380.4
deepseek_mla,decode,8192,16,P3,0.4093,39091.9
deepseek_mla,decode,8192,16,P5,0.4069,39320.9
deepseek_mla,decode,8192,32,P0,2.8937,11058.5
deepseek_mla,decode,8192,32,P1,3.7607,8509.2
deepseek_mla,decode,8192,32,P3,0.8844,36181.3
deepseek_mla,decode,8192,32,P5,0.8858,36126.4
deepseek_mla,decode,16384,1,P0,0.1902,5256.5
deepseek_mla,decode,16384,1,P1,0.4005,2496.8
deepseek_mla,decode,16384,1,P3,0.6591,1517.2
deepseek_mla,decode,16384,1,P5,0.6581,1519.4
deepseek_mla,decode,16384,2,P0,0.3908,5117.5
deepseek_mla,decode,16384,2,P1,0.6118,3269.2
deepseek_mla,decode,16384,2,P3,0.6678,2994.9
deepseek_mla,decode,16384,2,P5,0.666,3003.0
deepseek_mla,decode,16384,4,P0,0.7368,5429.2
deepseek_mla,decode,16384,4,P1,0.9773,4093.0
deepseek_mla,decode,16384,4,P3,0.6699,5971.0
deepseek_mla,decode,16384,4,P5,0.6675,5992.1
deepseek_mla,decode,16384,8,P0,1.43,5594.4
deepseek_mla,decode,16384,8,P1,1.8737,4269.6
deepseek_mla,decode,16384,8,P3,0.6679,11977.4
deepseek_mla,decode,16384,8,P5,0.6655,12020.8
deepseek_mla,decode,16384,16,P0,2.8994,5518.5
deepseek_mla,decode,16384,16,P1,3.7641,4250.7
deepseek_mla,decode,16384,16,P3,0.9079,17623.7
deepseek_mla,decode,16384,16,P5,0.9028,17721.8
deepseek_mla,decode,16384,32,P0,5.7619,5553.7
deepseek_mla,decode,16384,32,P1,7.4649,4286.8
deepseek_mla,decode,16384,32,P3,1.7457,18330.7
deepseek_mla,decode,16384,32,P5,1.7376,18416.0
deepseek_mla,decode,32768,1,P0,0.3467,2884.6
deepseek_mla,decode,32768,1,P1,0.5623,1778.4
deepseek_mla,decode,32768,1,P3,1.3029,767.5
deepseek_mla,decode,32768,1,P5,1.2992,769.7
deepseek_mla,decode,32768,2,P0,0.747,2677.5
deepseek_mla,decode,32768,2,P1,0.985,2030.4
deepseek_mla,decode,32768,2,P3,1.309,1527.9
deepseek_mla,decode,32768,2,P5,1.3074,1529.7
deepseek_mla,decode,32768,4,P0,1.4414,2775.0
deepseek_mla,decode,32768,4,P1,1.888,2118.7
deepseek_mla,decode,32768,4,P3,1.3002,3076.5
deepseek_mla,decode,32768,4,P5,1.3017,3072.8
deepseek_mla,decode,32768,8,P0,2.8259,2830.9
deepseek_mla,decode,32768,8,P1,3.6983,2163.2
deepseek_mla,decode,32768,8,P3,1.5636,5116.5
deepseek_mla,decode,32768,8,P5,1.5601,5128.0
deepseek_mla,decode,32768,16,P0,5.7816,2767.4
deepseek_mla,decode,32768,16,P1,7.483,2138.2
deepseek_mla,decode,32768,16,P3,1.7989,8894.6
deepseek_mla,decode,32768,16,P5,1.7951,8913.3
deepseek_mla,decode,32768,32,P0,11.5627,2767.5
deepseek_mla,decode,32768,32,P1,14.8352,2157.0
deepseek_mla,decode,32768,32,P3,3.4398,9302.7
deepseek_mla,decode,32768,32,P5,3.4438,9292.1
deepseek_mla,decode,65536,1,P0,0.7026,1423.3
deepseek_mla,decode,65536,1,P1,0.9519,1050.5
deepseek_mla,decode,65536,1,P3,2.5571,391.1
deepseek_mla,decode,65536,1,P5,2.5601,390.6
deepseek_mla,decode,65536,2,P0,1.4962,1336.7
deepseek_mla,decode,65536,2,P1,1.944,1028.8
deepseek_mla,decode,65536,2,P3,2.5739,777.0
deepseek_mla,decode,65536,2,P5,2.5707,778.0
deepseek_mla,decode,65536,4,P0,2.9347,1363.0
deepseek_mla,decode,65536,4,P1,3.8103,1049.8
deepseek_mla,decode,65536,4,P3,3.0767,1300.1
deepseek_mla,decode,65536,4,P5,3.0755,1300.6
deepseek_mla,decode,65536,8,P0,5.8,1379.3
deepseek_mla,decode,65536,8,P1,7.4535,1073.3
deepseek_mla,decode,65536,8,P3,3.0715,2604.6
deepseek_mla,decode,65536,8,P5,3.0732,2603.2
deepseek_mla,decode,65536,16,P0,11.8706,1347.9
deepseek_mla,decode,65536,16,P1,15.2224,1051.1
deepseek_mla,decode,65536,16,P3,3.5208,4544.4
deepseek_mla,decode,65536,16,P5,3.5186,4547.3
deepseek_mla,decode,65536,32,P0,23.9645,1335.3
deepseek_mla,decode,65536,32,P1,30.3523,1054.3
deepseek_mla,decode,65536,32,P3,6.9067,4633.2
deepseek_mla,decode,65536,32,P5,6.81,4699.0
qwen25_05b,prefill,512,1,P0,0.0534,
qwen25_05b,prefill,512,1,P1,0.2711,
qwen25_05b,prefill,512,1,P5,0.2705,
qwen25_05b,prefill,512,2,P0,0.0512,
qwen25_05b,prefill,512,2,P1,0.2629,
qwen25_05b,prefill,512,2,P5,0.2621,
qwen25_05b,prefill,512,4,P0,0.0568,
qwen25_05b,prefill,512,4,P1,0.2674,
qwen25_05b,prefill,512,4,P5,0.2711,
qwen25_05b,prefill,512,8,P0,0.0764,
qwen25_05b,prefill,512,8,P1,0.2895,
qwen25_05b,prefill,512,8,P5,0.2875,
qwen25_05b,prefill,512,16,P0,0.1152,
qwen25_05b,prefill,512,16,P1,0.3284,
qwen25_05b,prefill,512,16,P5,0.3183,
qwen25_05b,prefill,1024,1,P0,0.057,
qwen25_05b,prefill,1024,1,P1,0.2718,
qwen25_05b,prefill,1024,1,P5,0.269,
qwen25_05b,prefill,1024,2,P0,0.0747,
qwen25_05b,prefill,1024,2,P1,0.2883,
qwen25_05b,prefill,1024,2,P5,0.2832,
qwen25_05b,prefill,1024,4,P0,0.105,
qwen25_05b,prefill,1024,4,P1,0.3142,
qwen25_05b,prefill,1024,4,P5,0.3185,
qwen25_05b,prefill,1024,8,P0,0.1644,
qwen25_05b,prefill,1024,8,P1,0.3783,
qwen25_05b,prefill,1024,8,P5,0.3694,
qwen25_05b,prefill,1024,16,P0,0.3005,
qwen25_05b,prefill,1024,16,P1,0.5074,
qwen25_05b,prefill,1024,16,P5,0.5093,
qwen25_05b,prefill,2048,1,P0,0.1012,
qwen25_05b,prefill,2048,1,P1,0.3137,
qwen25_05b,prefill,2048,1,P5,0.3118,
qwen25_05b,prefill,2048,2,P0,0.1628,
qwen25_05b,prefill,2048,2,P1,0.3742,
qwen25_05b,prefill,2048,2,P5,0.3765,
qwen25_05b,prefill,2048,4,P0,0.26,
qwen25_05b,prefill,2048,4,P1,0.4782,
qwen25_05b,prefill,2048,4,P5,0.4725,
qwen25_05b,prefill,2048,8,P0,0.4906,
qwen25_05b,prefill,2048,8,P1,0.7049,
qwen25_05b,prefill,2048,8,P5,0.704,
qwen25_05b,prefill,2048,16,P0,0.9467,
qwen25_05b,prefill,2048,16,P1,1.1674,
qwen25_05b,prefill,2048,16,P5,1.1627,
qwen25_05b,prefill,4096,1,P0,0.2752,
qwen25_05b,prefill,4096,1,P1,0.4909,
qwen25_05b,prefill,4096,1,P5,0.488,
qwen25_05b,prefill,4096,2,P0,0.4633,
qwen25_05b,prefill,4096,2,P1,0.6824,
qwen25_05b,prefill,4096,2,P5,0.6728,
qwen25_05b,prefill,4096,4,P0,0.8792,
qwen25_05b,prefill,4096,4,P1,1.1021,
qwen25_05b,prefill,4096,4,P5,1.0947,
qwen25_05b,prefill,4096,8,P0,1.718,
qwen25_05b,prefill,4096,8,P1,1.9411,
qwen25_05b,prefill,4096,8,P5,1.9387,
qwen25_05b,prefill,4096,16,P0,3.2774,
qwen25_05b,prefill,4096,16,P1,3.5284,
qwen25_05b,prefill,4096,16,P5,3.4987,
qwen25_05b,prefill,8192,1,P0,0.8295,
qwen25_05b,prefill,8192,1,P1,1.0505,
qwen25_05b,prefill,8192,1,P5,1.0466,
qwen25_05b,prefill,8192,2,P0,1.6533,
qwen25_05b,prefill,8192,2,P1,1.8747,
qwen25_05b,prefill,8192,2,P5,1.8703,
qwen25_05b,prefill,8192,4,P0,3.1969,
qwen25_05b,prefill,8192,4,P1,3.4243,
qwen25_05b,prefill,8192,4,P5,3.4238,
qwen25_05b,prefill,8192,8,P0,6.2398,
qwen25_05b,prefill,8192,8,P1,6.5507,
qwen25_05b,prefill,8192,8,P5,6.4967,
qwen25_05b,prefill,8192,16,P0,12.4584,
qwen25_05b,prefill,8192,16,P1,12.8083,
qwen25_05b,prefill,8192,16,P5,12.777,
qwen25_05b,prefill,16384,1,P0,3.1122,
qwen25_05b,prefill,16384,1,P1,3.362,
qwen25_05b,prefill,16384,1,P5,3.3656,
